index,x,y,snippet,href
699,1127.669,43.186,b',textedit:///work/4_voice_bass_part.ly:12:29:30
700,1127.669,10.903,d,textedit:///work/1_voice_soprano_part.ly:34:22:23
701,1129.923,44.186,gis,textedit:///work/4_voice_bass_part.ly:12:32:33
702,1129.923,11.903,b,textedit:///work/1_voice_soprano_part.ly:34:24:25
703,1133.497,43.686,a,textedit:///work/4_voice_bass_part.ly:13:2:3
704,1133.497,22.245,e,textedit:///work/2_voice_alto_part.ly:44:2:3
705,1133.497,11.403,c,textedit:///work/1_voice_soprano_part.ly:35:2:3
706,1136.001,22.745,d,textedit:///work/2_voice_alto_part.ly:44:6:7
707,1136.001,11.903,b,textedit:///work/1_voice_soprano_part.ly:35:4:5
708,1138.505,47.186,"a,",textedit:///work/4_voice_bass_part.ly:13:5:6
709,1138.505,23.245,c,textedit:///work/2_voice_alto_part.ly:44:8:9
710,1138.505,12.403,a,textedit:///work/1_voice_soprano_part.ly:35:6:7
711,1141.26,22.245,e,textedit:///work/2_voice_alto_part.ly:44:10:11
712,1141.26,11.403,c,textedit:///work/1_voice_soprano_part.ly:35:8:9
713,1143.764,22.745,d,textedit:///work/2_voice_alto_part.ly:44:12:13
714,1143.764,11.903,b,textedit:///work/1_voice_soprano_part.ly:35:10:11
715,1146.268,22.245,e,textedit:///work/2_voice_alto_part.ly:44:14:15
716,1146.268,11.403,c,textedit:///work/1_voice_soprano_part.ly:35:12:13
717,1148.772,21.745,f,textedit:///work/2_voice_alto_part.ly:44:16:17
718,1148.772,10.903,d,textedit:///work/1_voice_soprano_part.ly:35:14:15
719,1151.276,22.245,e,textedit:///work/2_voice_alto_part.ly:44:18:19
720,1151.276,11.403,c,textedit:///work/1_voice_soprano_part.ly:35:16:17
721,1153.781,45.686,d,textedit:///work/4_voice_bass_part.ly:13:12:13
722,1153.781,21.745,f,textedit:///work/2_voice_alto_part.ly:44:20:21
723,1153.781,10.903,d,textedit:///work/1_voice_soprano_part.ly:35:18:19
724,1156.285,21.245,g,textedit:///work/2_voice_alto_part.ly:44:22:23
725,1156.285,10.403,e,textedit:///work/1_voice_soprano_part.ly:35:20:21
726,1158.539,44.686,f,textedit:///work/4_voice_bass_part.ly:13:14:15
727,1158.539,22.245,e,textedit:///work/2_voice_alto_part.ly:44:24:25
728,1158.539,11.403,c,textedit:///work/1_voice_soprano_part.ly:35:22:23
729,1161.043,21.745,f,textedit:///work/2_voice_alto_part.ly:44:26:27
730,1161.043,10.903,d,textedit:///work/1_voice_soprano_part.ly:35:24:25
731,1164.532,44.186,g,textedit:///work/4_voice_bass_part.ly:14:2:3
732,1164.532,22.745,d,textedit:///work/2_voice_alto_part.ly:45:2:3
733,1164.532,11.903,b,textedit:///work/1_voice_soprano_part.ly:36:2:3
734,1167.036,23.245,c,textedit:///work/2_voice_alto_part.ly:45:4:5
735,1167.036,12.403,a,textedit:///work/1_voice_soprano_part.ly:36:4:5
736,1169.541,47.686,"g,",textedit:///work/4_voice_bass_part.ly:14:4:5
737,1169.541,23.745,b,textedit:///work/2_voice_alto_part.ly:45:6:7
738,1169.541,12.903,g,textedit:///work/1_voice_soprano_part.ly:36:6:7
739,1172.295,22.745,d,textedit:///work/2_voice_alto_part.ly:45:8:9
740,1172.295,11.903,b,textedit:///work/1_voice_soprano_part.ly:36:8:9
741,1174.799,23.245,c,textedit:///work/2_voice_alto_part.ly:45:10:11
742,1174.799,12.403,a,textedit:///work/1_voice_soprano_part.ly:36:10:11
743,1177.303,22.745,d,textedit:///work/2_voice_alto_part.ly:45:12:13
744,1177.303,11.903,b,textedit:///work/1_voice_soprano_part.ly:36:12:13
745,1179.817,22.245,e,textedit:///work/2_voice_alto_part.ly:45:14:15
746,1179.817,11.403,c,textedit:///work/1_voice_soprano_part.ly:36:14:15
747,1182.321,22.745,d,textedit:///work/2_voice_alto_part.ly:45:16:17
748,1182.321,11.903,b,textedit:///work/1_voice_soprano_part.ly:36:16:17
749,1184.825,46.186,c,textedit:///work/4_voice_bass_part.ly:14:11:12
750,1184.825,22.245,e,textedit:///work/2_voice_alto_part.ly:45:18:19
751,1184.825,11.403,c,textedit:///work/1_voice_soprano_part.ly:36:18:19
752,1187.329,21.745,f,textedit:///work/2_voice_alto_part.ly:45:20:21
753,1187.329,10.903,d,textedit:///work/1_voice_soprano_part.ly:36:20:21
754,1189.583,45.186,e,textedit:///work/4_voice_bass_part.ly:14:13:14
755,1189.583,22.745,d,textedit:///work/2_voice_alto_part.ly:45:22:23
756,1189.583,11.903,b,textedit:///work/1_voice_soprano_part.ly:36:22:23
757,1192.088,22.245,e,textedit:///work/2_voice_alto_part.ly:45:24:25
758,1192.088,11.403,c,textedit:///work/1_voice_soprano_part.ly:36:24:25
759,1195.599,44.686,f,textedit:///work/4_voice_bass_part.ly:15:2:3
760,1195.599,23.245,c,textedit:///work/2_voice_alto_part.ly:46:2:3
761,1195.599,12.403,a,textedit:///work/1_voice_soprano_part.ly:37:2:3
762,1198.954,23.745,b,textedit:///work/2_voice_alto_part.ly:46:4:5
763,1198.954,12.903,gis,textedit:///work/1_voice_soprano_part.ly:37:4:5
764,1201.458,43.686,a,textedit:///work/4_voice_bass_part.ly:15:4:5
765,1201.458,23.245,c,textedit:///work/2_voice_alto_part.ly:46:6:7
766,1201.458,12.403,a,textedit:///work/1_voice_soprano_part.ly:37:8:9
767,1203.962,22.745,d,textedit:///work/2_voice_alto_part.ly:46:8:9
768,1203.962,11.903,b,textedit:///work/1_voice_soprano_part.ly:37:10:11
769,1206.216,44.686,f,textedit:///work/4_voice_bass_part.ly:15:6:7
770,1206.216,23.745,b,textedit:///work/2_voice_alto_part.ly:46:10:11
771,1206.216,12.903,gis,textedit:///work/1_voice_soprano_part.ly:37:12:13
772,1208.72,23.245,c,textedit:///work/2_voice_alto_part.ly:46:12:13
773,1208.72,12.403,a,textedit:///work/1_voice_soprano_part.ly:37:16:17
774,1211.234,45.686,d,textedit:///work/4_voice_bass_part.ly:15:8:9
775,1211.234,22.745,d,textedit:///work/2_voice_alto_part.ly:46:14:15
776,1211.234,11.903,b,textedit:///work/1_voice_soprano_part.ly:37:18:19
777,1213.738,23.245,c,textedit:///work/2_voice_alto_part.ly:46:16:17
778,1213.738,12.403,a,textedit:///work/1_voice_soprano_part.ly:37:20:21
779,1216.242,46.686,b,textedit:///work/4_voice_bass_part.ly:15:10:11
780,1216.242,22.745,d,textedit:///work/2_voice_alto_part.ly:46:18:19
781,1216.242,11.903,b,textedit:///work/1_voice_soprano_part.ly:37:22:23
782,1218.746,22.245,e,textedit:///work/2_voice_alto_part.ly:46:20:21
783,1218.746,11.403,c,textedit:///work/1_voice_soprano_part.ly:37:24:25
784,1221.0,45.686,d,textedit:///work/4_voice_bass_part.ly:15:12:13
785,1221.0,23.245,c,textedit:///work/2_voice_alto_part.ly:46:22:23
786,1221.0,12.403,a,textedit:///work/1_voice_soprano_part.ly:37:26:27
787,1223.505,22.745,d,textedit:///work/2_voice_alto_part.ly:46:24:25
788,1223.505,11.903,b,textedit:///work/1_voice_soprano_part.ly:37:28:29
789,1228.08,45.186,e,textedit:///work/4_voice_bass_part.ly:16:2:3
790,1228.08,23.745,b,textedit:///work/2_voice_alto_part.ly:47:2:3
791,1228.08,12.903,gis,textedit:///work/1_voice_soprano_part.ly:38:2:3
792,1230.584,12.403,a,textedit:///work/1_voice_soprano_part.ly:38:6:7
793,1233.088,44.186,gis,textedit:///work/4_voice_bass_part.ly:16:4:5
794,1233.088,11.903,b,textedit:///work/1_voice_soprano_part.ly:38:8:9
795,1235.592,11.403,c,textedit:///work/1_voice_soprano_part.ly:38:10:11
796,1238.097,45.186,e,textedit:///work/4_voice_bass_part.ly:16:8:9
797,1238.097,10.903,d,textedit:///work/1_voice_soprano_part.ly:38:12:13
798,1240.351,11.903,b,textedit:///work/1_voice_soprano_part.ly:38:14:15
799,1243.105,46.186,c,textedit:///work/4_voice_bass_part.ly:16:10:11
800,1243.105,24.245,a,textedit:///work/2_voice_alto_part.ly:47:6:7
801,1243.105,10.403,e,textedit:///work/1_voice_soprano_part.ly:38:16:17
802,1245.609,23.745,b,textedit:///work/2_voice_alto_part.ly:47:10:11
803,1248.113,47.186,a,textedit:///work/4_voice_bass_part.ly:16:12:13
804,1248.113,23.245,c,textedit:///work/2_voice_alto_part.ly:47:12:13
805,1250.618,22.745,d,textedit:///work/2_voice_alto_part.ly:47:14:15
806,1253.122,43.686,a',textedit:///work/4_voice_bass_part.ly:16:14:15
807,1253.122,22.245,e,textedit:///work/2_voice_alto_part.ly:47:16:17
808,1255.376,23.245,c,textedit:///work/2_voice_alto_part.ly:47:18:19
809,1258.944,43.686,a,textedit:///work/4_voice_bass_part.ly:17:2:3
810,1258.944,21.745,f,textedit:///work/2_voice_alto_part.ly:48:2:3
811,1258.944,10.403,e,textedit:///work/1_voice_soprano_part.ly:39:2:3
812,1261.698,42.686,c,textedit:///work/4_voice_bass_part.ly:17:6:7
813,1264.202,43.186,b,textedit:///work/4_voice_bass_part.ly:17:8:9
814,1264.202,10.903,d,textedit:///work/1_voice_soprano_part.ly:39:5:6
815,1266.706,42.686,c,textedit:///work/4_voice_bass_part.ly:17:10:11
816,1268.96,43.686,a,textedit:///work/4_voice_bass_part.ly:17:12:13
817,1268.96,21.745,f,textedit:///work/2_voice_alto_part.ly:48:5:6
818,1271.465,43.186,b,textedit:///work/4_voice_bass_part.ly:17:14:15
819,1274.819,44.186,gis,textedit:///work/4_voice_bass_part.ly:17:16:17
820,1274.819,22.245,e,textedit:///work/2_voice_alto_part.ly:48:8:9
821,1274.819,10.903,d,textedit:///work/1_voice_soprano_part.ly:39:9:10
822,1277.573,43.186,b,textedit:///work/4_voice_bass_part.ly:17:20:21
823,1280.077,43.686,a,textedit:///work/4_voice_bass_part.ly:17:22:23
824,1280.077,11.403,c,textedit:///work/1_voice_soprano_part.ly:39:12:13
825,1282.581,43.186,b,textedit:///work/4_voice_bass_part.ly:17:24:25
826,1284.835,44.186,gis,textedit:///work/4_voice_bass_part.ly:17:26:27
827,1284.835,22.245,e,textedit:///work/2_voice_alto_part.ly:48:11:12
828,1287.34,43.686,a,textedit:///work/4_voice_bass_part.ly:17:30:31
829,1291.834,44.686,fis,textedit:///work/4_voice_bass_part.ly:18:2:3
830,1291.834,22.745,d,textedit:///work/2_voice_alto_part.ly:49:2:3
831,1291.834,11.403,c,textedit:///work/1_voice_soprano_part.ly:40:2:3
832,1294.588,43.686,a,textedit:///work/4_voice_bass_part.ly:18:6:7
833,1297.942,44.186,gis,textedit:///work/4_voice_bass_part.ly:18:8:9
834,1297.942,11.903,b,textedit:///work/1_voice_soprano_part.ly:40:5:6
835,1300.447,43.686,a,textedit:///work/4_voice_bass_part.ly:18:12:13
836,1302.701,44.686,fis,textedit:///work/4_voice_bass_part.ly:18:14:15
837,1302.701,22.745,d,textedit:///work/2_voice_alto_part.ly:49:5:6
838,1305.205,44.186,gis,textedit:///work/4_voice_bass_part.ly:18:18:19
839,1307.709,43.686,a,textedit:///work/4_voice_bass_part.ly:18:22:23
840,1307.709,23.245,c,textedit:///work/2_voice_alto_part.ly:49:8:9
841,1307.709,11.903,b,textedit:///work/1_voice_soprano_part.ly:40:9:10
842,1309.963,45.186,e,textedit:///work/4_voice_bass_part.ly:18:24:25
843,1312.914,44.686,f,textedit:///work/4_voice_bass_part.ly:18:26:27
844,1312.914,12.403,a,textedit:///work/1_voice_soprano_part.ly:40:12:13
845,1315.418,45.186,e,textedit:///work/4_voice_bass_part.ly:18:28:29
846,1317.922,44.686,f,textedit:///work/4_voice_bass_part.ly:18:30:31
847,1317.922,23.245,c,textedit:///work/2_voice_alto_part.ly:49:11:12
848,1320.176,46.186,c,textedit:///work/4_voice_bass_part.ly:18:32:33
849,1323.756,45.686,d,textedit:///work/4_voice_bass_part.ly:19:2:3
850,1323.756,23.745,b,textedit:///work/2_voice_alto_part.ly:50:2:3
851,1323.756,12.403,a,textedit:///work/1_voice_soprano_part.ly:41:2:3
852,1327.11,12.903,gis,textedit:///work/1_voice_soprano_part.ly:41:6:7
853,1329.614,12.403,a,textedit:///work/1_voice_soprano_part.ly:41:10:11
854,1331.048,23.245,c,textedit:///work/2_voice_alto_part.ly:50:6:7
855,1333.302,24.245,a,textedit:///work/2_voice_alto_part.ly:50:10:11
856,1335.806,23.745,b,textedit:///work/2_voice_alto_part.ly:50:12:13
857,1338.311,45.186,e,textedit:///work/4_voice_bass_part.ly:19:8:9
858,1338.311,23.245,c,textedit:///work/2_voice_alto_part.ly:50:14:15
859,1338.311,12.403,a,textedit:///work/1_voice_soprano_part.ly:41:14:15
860,1340.815,12.903,gis,textedit:///work/1_voice_soprano_part.ly:41:18:19
861,1343.319,12.403,a,textedit:///work/1_voice_soprano_part.ly:41:22:23
862,1344.753,22.745,d,textedit:///work/2_voice_alto_part.ly:50:18:19
863,1347.007,23.745,b,textedit:///work/2_voice_alto_part.ly:50:22:23
864,1349.511,23.245,c,textedit:///work/2_voice_alto_part.ly:50:24:25
865,1353.059,44.686,f,textedit:///work/4_voice_bass_part.ly:20:2:3
866,1353.059,22.745,d,textedit:///work/2_voice_alto_part.ly:51:2:3
867,1353.059,12.403,a,textedit:///work/1_voice_soprano_part.ly:42:2:3
868,1356.413,12.903,gis,textedit:///work/1_voice_soprano_part.ly:42:6:7
869,1358.917,12.403,a,textedit:///work/1_voice_soprano_part.ly:42:10:11
870,1360.351,22.245,e,textedit:///work/2_voice_alto_part.ly:51:6:7
871,1362.605,23.245,c,textedit:///work/2_voice_alto_part.ly:51:10:11
872,1365.11,22.745,d,textedit:///work/2_voice_alto_part.ly:51:12:13
873,1367.614,46.186,c,textedit:///work/4_voice_bass_part.ly:20:8:9
874,1367.614,22.245,e,textedit:///work/2_voice_alto_part.ly:51:14:15
875,1367.614,12.403,a,textedit:///work/1_voice_soprano_part.ly:42:14:15
876,1370.118,12.903,gis,textedit:///work/1_voice_soprano_part.ly:42:18:19
877,1372.622,12.403,a,textedit:///work/1_voice_soprano_part.ly:42:22:23
878,1374.056,21.745,f,textedit:///work/2_voice_alto_part.ly:51:18:19
879,1376.31,22.745,d,textedit:///work/2_voice_alto_part.ly:51:22:23
880,1378.814,22.245,e,textedit:///work/2_voice_alto_part.ly:51:24:25
881,1382.333,45.686,d,textedit:///work/4_voice_bass_part.ly:21:2:3
882,1382.333,21.745,f,textedit:///work/2_voice_alto_part.ly:52:2:3
883,1382.333,12.403,a,textedit:///work/1_voice_soprano_part.ly:43:2:3
884,1385.688,22.245,e,textedit:///work/2_voice_alto_part.ly:52:4:5
885,1385.688,12.903,gis,textedit:///work/1_voice_soprano_part.ly:43:6:7
886,1388.192,22.745,d,textedit:///work/2_voice_alto_part.ly:52:6:7
887,1388.192,12.403,a,textedit:///work/1_voice_soprano_part.ly:43:10:11
888,1390.946,21.745,f,textedit:///work/2_voice_alto_part.ly:52:8:9
889,1393.45,47.686,"gis,",textedit:///work/4_voice_bass_part.ly:21:5:6
890,1393.45,22.245,e,textedit:///work/2_voice_alto_part.ly:52:10:11
891,1393.45,11.903,b,textedit:///work/1_voice_soprano_part.ly:43:13:14
892,1395.954,22.745,d,textedit:///work/2_voice_alto_part.ly:52:12:13
893,1398.459,47.186,a,textedit:///work/4_voice_bass_part.ly:21:11:12
894,1398.459,25.935,d,textedit:///work/2_voice_alto_part.ly:52:16:17
895,1398.459,23.245,c,textedit:///work/2_voice_alto_part.ly:52:14:15
896,1398.459,13.903,"e,",textedit:///work/1_voice_soprano_part.ly:43:15:16
897,1401.088,22.745,d,textedit:///work/2_voice_alto_part.ly:52:17:18
898,1401.088,12.403,a,textedit:///work/1_voice_soprano_part.ly:43:20:21
899,1403.467,45.186,e',textedit:///work/4_voice_bass_part.ly:21:13:14
900,1403.467,23.745,b,textedit:///work/2_voice_alto_part.ly:52:20:21
901,1403.467,12.903,gis,textedit:///work/1_voice_soprano_part.ly:43:22:23
902,1406.921,48.686,"e,",textedit:///work/4_voice_bass_part.ly:21:16:17
903,1407.686,25.827,c,textedit:///work/2_voice_alto_part.ly:52:24:25
904,1408.721,23.245,c,textedit:///work/2_voice_alto_part.ly:52:25:26
905,1408.721,12.403,a,textedit:///work/1_voice_soprano_part.ly:43:34:35
906,1412.371,47.186,a,textedit:///work/4_voice_bass_part.ly:22:2:3
907,1412.371,24.245,a,textedit:///work/2_voice_alto_part.ly:53:2:3
908,1412.371,12.403,a,textedit:///work/1_voice_soprano_part.ly:44:2:3
909,1416.325,11.403,c,textedit:///work/1_voice_soprano_part.ly:44:5:6
910,1418.83,11.903,b,textedit:///work/1_voice_soprano_part.ly:44:9:10
911,1421.334,11.403,c,textedit:///work/1_voice_soprano_part.ly:44:11:12
912,1423.588,12.403,a,textedit:///work/1_voice_soprano_part.ly:44:13:14
913,1426.092,45.186,e',textedit:///work/4_voice_bass_part.ly:22:6:7
914,1426.092,24.245,a,textedit:///work/2_voice_alto_part.ly:53:7:8
915,1426.092,11.903,b,textedit:///work/1_voice_soprano_part.ly:44:15:16
916,1429.546,13.903,"e,",textedit:///work/1_voice_soprano_part.ly:44:18:19
917,1432.301,11.903,b',textedit:///work/1_voice_soprano_part.ly:44:23:24
918,1435.055,24.745,gis,textedit:///work/2_voice_alto_part.ly:53:10:11
919,1435.055,10.403,e,textedit:///work/1_voice_soprano_part.ly:44:26:27
920,1437.309,11.903,b,textedit:///work/1_voice_soprano_part.ly:44:28:29
921,1441.133,47.186,"a,",textedit:///work/4_voice_bass_part.ly:23:2:3
922,1441.133,24.245,a,textedit:///work/2_voice_alto_part.ly:54:2:3
923,1441.133,11.403,c,textedit:///work/1_voice_soprano_part.ly:45:2:3
924,1444.838,46.186,c,textedit:///work/4_voice_bass_part.ly:23:6:7
925,1444.838,12.403,a,textedit:///work/1_voice_soprano_part.ly:45:5:6
926,1447.342,46.686,b,textedit:///work/4_voice_bass_part.ly:23:10:11
927,1449.846,46.186,c,textedit:///work/4_voice_bass_part.ly:23:12:13
928,1449.846,10.403,e',textedit:///work/1_voice_soprano_part.ly:45:7:8
929,1452.1,47.186,a,textedit:///work/4_voice_bass_part.ly:23:14:15
930,1454.765,45.686,d,textedit:///work/4_voice_bass_part.ly:23:16:17
931,1454.765,24.245,a,textedit:///work/2_voice_alto_part.ly:54:7:8
932,1454.765,9.903,f,textedit:///work/1_voice_soprano_part.ly:45:10:11
933,1457.27,10.403,e,textedit:///work/1_voice_soprano_part.ly:45:14:15
934,1459.774,9.903,f,textedit:///work/1_voice_soprano_part.ly:45:16:17
935,1462.028,10.903,d,textedit:///work/1_voice_soprano_part.ly:45:18:19
936,1464.782,47.186,a,textedit:///work/4_voice_bass_part.ly:23:19:20
937,1464.782,24.245,a,textedit:///work/2_voice_alto_part.ly:54:10:11
938,1464.782,9.903,f,textedit:///work/1_voice_soprano_part.ly:45:20:21
939,1467.036,11.403,c,textedit:///work/1_voice_soprano_part.ly:45:22:23
940,1470.627,46.686,b,textedit:///work/4_voice_bass_part.ly:24:2:3
941,1470.627,24.745,g,textedit:///work/2_voice_alto_part.ly:55:2:3
942,1470.627,9.903,f,textedit:///work/1_voice_soprano_part.ly:46:2:3
943,1472.881,10.903,d,textedit:///work/1_voice_soprano_part.ly:46:4:5
944,1475.635,47.686,g,textedit:///work/4_voice_bass_part.ly:24:4:5
945,1475.635,9.903,f,textedit:///work/1_voice_soprano_part.ly:46:6:7
946,1477.889,11.903,"b,",textedit:///work/1_voice_soprano_part.ly:46:8:9
947,1480.644,46.686,b,textedit:///work/4_voice_bass_part.ly:24:6:7
948,1480.644,9.903,f',textedit:///work/1_voice_soprano_part.ly:46:11:12
949,1482.898,12.903,"g,",textedit:///work/1_voice_soprano_part.ly:46:14:15
950,1485.652,46.186,c,textedit:///work/4_voice_bass_part.ly:24:8:9
951,1485.652,24.745,g,textedit:///work/2_voice_alto_part.ly:55:7:8
952,1485.652,10.403,e',textedit:///work/1_voice_soprano_part.ly:46:17:18
953,1488.156,10.903,d,textedit:///work/1_voice_soprano_part.ly:46:20:21
954,1490.66,10.403,e,textedit:///work/1_voice_soprano_part.ly:46:22:23
955,1492.915,11.403,c,textedit:///work/1_voice_soprano_part.ly:46:24:25
956,1495.669,10.403,e,textedit:///work/1_voice_soprano_part.ly:46:26:27
957,1497.923,11.903,b,textedit:///work/1_voice_soprano_part.ly:46:28:29
958,1501.527,47.186,a,textedit:///work/4_voice_bass_part.ly:25:2:3
959,1501.527,25.245,f,textedit:///work/2_voice_alto_part.ly:56:2:3
960,1501.527,10.403,e,textedit:///work/1_voice_soprano_part.ly:47:2:3
961,1503.782,11.403,c,textedit:///work/1_voice_soprano_part.ly:47:4:5
962,1506.536,48.186,f,textedit:///work/4_voice_bass_part.ly:25:4:5
963,1506.536,10.403,e,textedit:///work/1_voice_soprano_part.ly:47:6:7
964,1508.79,12.403,"a,",textedit:///work/1_voice_soprano_part.ly:47:8:9
965,1511.544,47.186,a,textedit:///work/4_voice_bass_part.ly:25:6:7
966,1511.544,23.245,c',textedit:///work/2_voice_alto_part.ly:56:5:6
967,1511.544,10.403,e',textedit:///work/1_voice_soprano_part.ly:47:11:12
968,1513.799,13.403,"f,",textedit:///work/1_voice_soprano_part.ly:47:14:15
969,1516.553,46.686,b,textedit:///work/4_voice_bass_part.ly:25:8:9
970,1516.553,23.245,c,textedit:///work/2_voice_alto_part.ly:56:10:11
971,1516.553,10.903,d',textedit:///work/1_voice_soprano_part.ly:47:17:18
972,1519.057,11.403,c,textedit:///work/1_voice_soprano_part.ly:47:20:21
973,1521.561,23.745,b,textedit:///work/2_voice_alto_part.ly:56:12:13
974,1521.561,10.903,d,textedit:///work/1_voice_soprano_part.ly:47:22:23
975,1523.94,24.245,a,textedit:///work/2_voice_alto_part.ly:56:16:17
976,1523.94,11.903,b,textedit:///work/1_voice_soprano_part.ly:47:24:25
977,1527.294,24.745,gis,textedit:///work/2_voice_alto_part.ly:56:18:19
978,1527.294,10.903,d,textedit:///work/1_voice_soprano_part.ly:47:26:27
979,1529.674,24.245,a,textedit:///work/2_voice_alto_part.ly:56:22:23
980,1529.674,12.403,a,textedit:///work/1_voice_soprano_part.ly:47:28:29
981,1534.454,47.686,gis,textedit:///work/4_voice_bass_part.ly:26:2:3
982,1534.454,23.745,b,textedit:///work/2_voice_alto_part.ly:57:2:3
983,1534.454,10.903,d,textedit:///work/1_voice_soprano_part.ly:48:2:3
984,1536.708,11.903,b,textedit:///work/1_voice_soprano_part.ly:48:4:5
985,1539.462,48.686,e,textedit:///work/4_voice_bass_part.ly:26:6:7
986,1539.462,10.903,d,textedit:///work/1_voice_soprano_part.ly:48:6:7
987,1542.816,12.903,"gis,",textedit:///work/1_voice_soprano_part.ly:48:8:9
988,1545.57,47.686,gis,textedit:///work/4_voice_bass_part.ly:26:8:9
989,1545.57,10.903,d',textedit:///work/1_voice_soprano_part.ly:48:13:14
990,1547.825,13.903,"e,",textedit:///work/1_voice_soprano_part.ly:48:16:17
991,1550.633,47.186,a,textedit:///work/4_voice_bass_part.ly:26:12:13
992,1550.633,23.745,b,textedit:///work/2_voice_alto_part.ly:57:7:8
993,1550.633,11.403,c',textedit:///work/1_voice_soprano_part.ly:48:19:20
994,1552.887,12.403,a,textedit:///work/1_voice_soprano_part.ly:48:22:23
995,1555.641,24.245,a,textedit:///work/2_voice_alto_part.ly:57:10:11
996,1555.641,11.403,c,textedit:///work/1_voice_soprano_part.ly:48:24:25
997,1558.395,10.403,e,textedit:///work/1_voice_soprano_part.ly:48:26:27
998,1561.149,23.245,c,textedit:///work/2_voice_alto_part.ly:57:12:13
999,1561.149,8.903,a,textedit:///work/1_voice_soprano_part.ly:48:28:29
1000,1564.504,9.903,fis,textedit:///work/1_voice_soprano_part.ly:48:30:31
1001,1567.999,45.186,e',textedit:///work/4_voice_bass_part.ly:27:2:3
1002,1567.999,23.245,c,textedit:///work/2_voice_alto_part.ly:58:2:3
1003,1567.999,9.403,g,textedit:///work/1_voice_soprano_part.ly:49:2:3
1004,1571.354,9.903,fis,textedit:///work/1_voice_soprano_part.ly:49:4:5
1005,1573.858,23.745,b,textedit:///work/2_voice_alto_part.ly:58:4:5
1006,1573.858,9.403,g,textedit:///work/1_voice_soprano_part.ly:49:8:9
1007,1576.612,8.403,b,textedit:///work/1_voice_soprano_part.ly:49:10:11
1008,1579.116,22.245,e,textedit:///work/2_voice_alto_part.ly:58:6:7
1009,1579.116,7.903,c,textedit:///work/1_voice_soprano_part.ly:49:12:13
1010,1581.37,8.903,a,textedit:///work/1_voice_soprano_part.ly:49:14:15
1011,1583.875,43.186,b',textedit:///work/4_voice_bass_part.ly:27:9:10
1012,1583.875,22.745,dis,textedit:///work/2_voice_alto_part.ly:58:8:9
1013,1583.875,8.403,b,textedit:///work/1_voice_soprano_part.ly:49:16:17
1014,1587.229,21.745,fis,textedit:///work/2_voice_alto_part.ly:58:14:15
1015,1589.983,20.245,b,textedit:///work/2_voice_alto_part.ly:58:18:19
1016,1592.237,22.745,"dis,",textedit:///work/2_voice_alto_part.ly:58:20:21
1017,1592.237,9.903,fis,textedit:///work/1_voice_soprano_part.ly:49:20:21
1018,1594.741,44.186,g,textedit:///work/4_voice_bass_part.ly:27:13:14
1019,1594.741,22.245,e,textedit:///work/2_voice_alto_part.ly:58:25:26
1020,1594.741,9.403,g,textedit:///work/1_voice_soprano_part.ly:49:26:27
1021,1598.096,10.903,dis,textedit:///work/1_voice_soprano_part.ly:49:28:29
1022,1601.629,44.186,g,textedit:///work/4_voice_bass_part.ly:28:2:3
1023,1601.629,24.745,a,textedit:///work/2_voice_alto_part.ly:59:6:7
1024,1601.629,22.245,e,textedit:///work/2_voice_alto_part.ly:59:2:3
1025,1601.629,10.403,e,textedit:///work/1_voice_soprano_part.ly:50:2:3
1026,1604.983,43.686,a,textedit:///work/4_voice_bass_part.ly:28:6:7
1027,1604.983,20.745,a,textedit:///work/2_voice_alto_part.ly:59:7:8
1028,1604.983,9.903,fis,textedit:///work/1_voice_soprano_part.ly:50:4:5
1029,1608.337,43.186,b,textedit:///work/4_voice_bass_part.ly:28:8:9
1030,1608.337,21.745,fis,textedit:///work/2_voice_alto_part.ly:59:10:11
1031,1608.337,10.903,dis,textedit:///work/1_voice_soprano_part.ly:50:8:9
1032,1611.791,46.686,"b,",textedit:///work/4_voice_bass_part.ly:28:11:12
1033,1612.556,24.894,e,textedit:///work/2_voice_alto_part.ly:59:16:17
1034,1613.591,22.245,e,textedit:///work/2_voice_alto_part.ly:59:17:18
1035,1613.591,10.403,e,textedit:///work/1_voice_soprano_part.ly:50:14:15
1036,1616.095,45.186,e,textedit:///work/4_voice_bass_part.ly:28:14:15
1037,1616.095,22.245,e,textedit:///work/2_voice_alto_part.ly:59:22:23
1038,1616.095,10.403,e,textedit:///work/1_voice_soprano_part.ly:50:18:19
1039,1618.35,11.903,b,textedit:///work/1_voice_soprano_part.ly:50:20:21
1040,1620.854,11.403,c,textedit:///work/1_voice_soprano_part.ly:50:22:23
1041,1623.108,12.403,a,textedit:///work/1_voice_soprano_part.ly:50:24:25
1042,1625.612,11.903,b,textedit:///work/1_voice_soprano_part.ly:50:26:27
1043,1628.966,13.403,fis,textedit:///work/1_voice_soprano_part.ly:50:28:29
1044,1633.203,48.686,"e,",textedit:///work/4_voice_bass_part.ly:29:2:3
1045,1633.203,12.903,g,textedit:///work/1_voice_soprano_part.ly:51:2:3
1046,1636.453,22.745,dis,textedit:///work/2_voice_alto_part.ly:60:6:7
1047,1638.957,22.245,e,textedit:///work/2_voice_alto_part.ly:60:10:11
1048,1641.211,23.745,b,textedit:///work/2_voice_alto_part.ly:60:12:13
1049,1643.716,23.245,c,textedit:///work/2_voice_alto_part.ly:60:14:15
